customer_id,tenure,monthly_charges,total_charges,num_products,num_complaints,days_since_last_login,contract,payment_method,internet_service,churn
C008081,32,62.76,2070.36,5,0,47,month-to-month,credit_card,fiber,0
C001791,64,52.7,3310.15,4,2,13,month-to-month,credit_card,fiber,0
C007428,64,119.78,7656.16,3,0,73,month-to-month,electronic_check,fiber,1
C009579,50,47.69,2436.54,5,0,74,month-to-month,mailed_check,none,0
C009959,66,48.34,3200.99,5,0,79,month-to-month,credit_card,fiber,0
C002270,24,106.0,2578.13,4,0,13,month-to-month,electronic_check,none,0
C009766,26,27.62,713.76,4,0,8,month-to-month,mailed_check,fiber,0
C002955,72,87.79,6310.87,2,0,8,two-year,credit_card,none,0
C003443,16,61.28,1003.92,1,0,49,one-year,credit_card,none,0
C007735,19,119.43,2260.67,4,0,80,one-year,mailed_check,dsl,0
C000833,11,85.34,949.68,4,0,29,one-year,mailed_check,fiber,0
C006498,22,73.34,1597.83,5,0,25,month-to-month,mailed_check,dsl,0
C002991,46,114.41,5201.7,5,1,44,month-to-month,bank_transfer,none,0
C007792,54,69.54,3733.96,1,1,61,one-year,electronic_check,dsl,1
C002150,24,75.85,1814.9,1,0,34,month-to-month,bank_transfer,fiber,0
C004022,40,110.86,4421.67,2,0,59,two-year,electronic_check,fiber,0
C007614,57,35.85,2048.1,1,0,44,two-year,mailed_check,dsl,0
C006123,32,27.72,912.14,4,0,15,one-year,mailed_check,dsl,0
C003338,62,60.03,3738.76,2,1,87,two-year,electronic_check,none,0
C004343,19,40.02,693.36,5,0,89,month-to-month,electronic_check,dsl,0
C004463,48,35.73,1689.72,1,0,60,month-to-month,mailed_check,fiber,0
C002375,72,34.59,2526.42,4,1,85,month-to-month,credit_card,dsl,0
C009043,30,106.29,3137.51,1,0,12,month-to-month,mailed_check,fiber,0
C005570,55,76.89,4250.96,3,0,80,month-to-month,electronic_check,dsl,0
C008598,22,54.34,1169.51,3,1,55,one-year,electronic_check,dsl,0
C008503,11,43.21,590.44,3,0,5,two-year,bank_transfer,none,0
C008879,22,52.46,1162.48,5,2,5,month-to-month,bank_transfer,fiber,0
C001886,47,62.56,2960.6,1,0,29,month-to-month,electronic_check,fiber,0
C001197,71,34.87,2480.45,1,1,81,two-year,credit_card,none,0
C006426,71,103.48,7306.29,3,1,70,one-year,mailed_check,none,0
C008910,17,87.46,1538.72,3,0,46,one-year,mailed_check,dsl,0
C002935,17,50.57,877.47,5,0,45,month-to-month,bank_transfer,dsl,0
C006341,72,38.12,2721.42,4,0,75,month-to-month,credit_card,dsl,0
C001429,57,33.65,1940.28,1,0,1,two-year,electronic_check,dsl,0
C006306,59,45.98,2686.72,5,0,44,month-to-month,bank_transfer,none,0
C003649,54,84.49,4530.33,2,0,44,month-to-month,credit_card,fiber,0
C001937,40,76.35,3074.96,1,0,67,month-to-month,mailed_check,fiber,1
C005171,33,51.79,1657.99,3,0,45,month-to-month,mailed_check,fiber,0
C007763,66,91.94,6046.58,4,2,67,month-to-month,electronic_check,none,0
C006392,19,90.26,1662.17,2,0,28,two-year,mailed_check,fiber,0
C001153,66,48.3,3154.46,4,0,19,month-to-month,credit_card,none,0
C006249,14,72.87,931.75,4,0,35,month-to-month,bank_transfer,dsl,0
C007036,6,70.55,423.61,4,0,17,month-to-month,bank_transfer,dsl,0
C004228,26,98.17,2509.63,4,0,82,month-to-month,electronic_check,none,0
C004974,58,84.24,4882.26,3,0,78,month-to-month,credit_card,none,0
C006400,39,98.66,3867.79,2,3,61,month-to-month,bank_transfer,none,1
C003639,45,21.45,963.78,3,1,88,month-to-month,mailed_check,fiber,0
C003971,67,59.02,3919.27,5,0,77,one-year,bank_transfer,none,0
C009593,14,111.55,1548.42,5,0,51,month-to-month,bank_transfer,dsl,0
C003375,37,77.64,2858.71,3,2,75,month-to-month,credit_card,none,0
C002486,18,46.43,953.43,3,0,82,month-to-month,mailed_check,fiber,0
C006953,60,119.22,7199.72,4,0,44,month-to-month,credit_card,fiber,0
C000605,39,75.66,2940.19,2,1,88,two-year,electronic_check,none,0
C007443,38,42.6,1631.28,5,0,41,two-year,electronic_check,dsl,0
C005927,43,111.93,4810.65,4,1,66,month-to-month,mailed_check,dsl,0
C002453,34,80.32,2819.83,1,0,86,month-to-month,credit_card,none,0
C003608,45,46.03,2102.34,3,0,50,one-year,electronic_check,dsl,0
C001483,9,93.49,864.52,2,0,80,month-to-month,mailed_check,dsl,0
C004518,52,50.52,2556.15,2,0,81,one-year,bank_transfer,dsl,0
C003037,12,69.21,943.71,4,0,24,one-year,bank_transfer,fiber,0
C009351,11,95.09,949.51,4,0,74,month-to-month,bank_transfer,fiber,0
C007691,37,77.52,2872.49,1,0,3,month-to-month,bank_transfer,dsl,0
C004115,35,104.56,3622.28,2,0,25,month-to-month,mailed_check,dsl,0
C001426,49,31.45,1545.02,3,1,75,one-year,bank_transfer,fiber,0
C000496,9,116.43,1121.17,5,0,80,month-to-month,mailed_check,none,1
C003352,8,100.76,753.58,2,0,83,month-to-month,bank_transfer,none,0
C008793,13,83.75,1066.52,1,0,35,two-year,bank_transfer,fiber,0
C000758,10,43.97,428.97,4,1,27,month-to-month,credit_card,fiber,0
C000837,15,71.26,984.93,5,0,78,month-to-month,credit_card,fiber,0
C004326,62,72.05,4508.79,3,0,27,month-to-month,electronic_check,none,0
C002127,46,65.88,2983.92,4,0,55,month-to-month,mailed_check,dsl,0
C001022,63,33.29,2061.5,4,1,40,month-to-month,bank_transfer,dsl,0
C008761,38,71.96,2724.25,5,1,86,two-year,electronic_check,dsl,0
C005613,24,34.19,826.18,4,0,71,month-to-month,mailed_check,fiber,0
C005580,39,97.67,3798.28,2,1,84,month-to-month,bank_transfer,fiber,0
C001057,56,77.05,4299.75,1,0,11,month-to-month,mailed_check,fiber,0
C009541,47,117.73,5458.1,4,0,60,two-year,bank_transfer,fiber,0
C006855,64,51.96,3318.37,4,0,73,month-to-month,credit_card,none,0
C007348,67,112.18,7512.68,1,0,81,two-year,bank_transfer,fiber,0
C009044,70,101.49,7086.87,2,0,23,two-year,bank_transfer,dsl,0
C002128,5,105.13,557.22,4,1,61,month-to-month,credit_card,none,0
C002766,27,92.76,2534.45,1,1,84,month-to-month,credit_card,fiber,1
C002108,21,53.75,1190.19,4,1,26,month-to-month,bank_transfer,none,0
C003616,4,77.11,400.77,4,0,68,month-to-month,bank_transfer,none,0
C001544,17,45.88,852.35,3,0,62,one-year,electronic_check,fiber,0
C006913,68,46.9,3202.04,3,0,87,one-year,credit_card,dsl,0
C001718,30,82.52,2492.5,3,2,78,month-to-month,bank_transfer,fiber,0
C007434,30,91.48,2705.38,3,0,4,month-to-month,electronic_check,none,0
C007364,72,118.95,8534.67,2,0,12,two-year,mailed_check,dsl,0
C006234,55,94.03,5196.62,2,0,71,two-year,bank_transfer,dsl,1
C000724,57,100.04,5760.77,1,0,81,month-to-month,credit_card,none,0
C006672,25,67.48,1771.32,4,0,81,month-to-month,mailed_check,dsl,1
C008028,31,44.46,1341.88,5,0,53,month-to-month,electronic_check,fiber,0
C005491,57,65.0,3646.0,1,1,22,one-year,bank_transfer,dsl,0
C001127,46,20.54,937.21,5,0,55,two-year,electronic_check,fiber,0
C002956,8,56.0,497.98,5,0,67,month-to-month,electronic_check,dsl,0
C005155,62,54.01,3324.24,5,0,46,one-year,mailed_check,none,0
C004816,63,22.67,1415.17,3,0,14,month-to-month,mailed_check,fiber,0
C006201,69,32.01,2293.77,4,0,52,one-year,electronic_check,dsl,0
C006223,19,68.09,1262.39,4,0,80,one-year,bank_transfer,fiber,0
C008685,41,36.85,1482.3,2,0,70,month-to-month,bank_transfer,fiber,0
C007113,36,36.71,1373.72,3,0,87,month-to-month,credit_card,none,0
C005274,45,38.79,1697.03,5,0,37,month-to-month,credit_card,fiber,0
C008535,59,65.77,3857.61,2,0,63,two-year,bank_transfer,fiber,0
C003043,39,65.78,2585.03,4,1,46,two-year,mailed_check,fiber,0
C006911,57,105.13,5970.95,2,0,74,month-to-month,bank_transfer,dsl,0
C000149,5,47.68,318.27,5,0,72,month-to-month,mailed_check,dsl,0
C007573,70,44.94,3055.22,5,0,81,one-year,bank_transfer,dsl,0
C004205,59,104.33,6212.54,2,0,54,one-year,bank_transfer,fiber,0
C005492,13,115.01,1434.26,3,1,34,month-to-month,credit_card,none,1
C002689,71,56.86,3977.41,4,1,71,two-year,credit_card,fiber,0
C004220,9,117.77,1123.97,5,0,33,month-to-month,bank_transfer,fiber,0
C009101,6,44.17,352.05,1,0,18,month-to-month,bank_transfer,dsl,0
C000841,48,53.28,2564.84,5,0,56,one-year,bank_transfer,fiber,0
C008136,59,30.95,1745.46,2,0,3,month-to-month,credit_card,dsl,0
C006437,21,43.85,905.09,3,0,27,month-to-month,bank_transfer,dsl,0
C009699,56,74.39,4149.76,4,0,72,one-year,credit_card,dsl,0
C006199,13,29.8,424.29,2,1,39,month-to-month,mailed_check,none,0
C002794,5,83.48,503.65,5,0,14,month-to-month,electronic_check,dsl,0
C007625,41,78.38,3283.46,3,0,74,month-to-month,mailed_check,fiber,0
C008474,59,64.61,3795.38,1,1,82,two-year,electronic_check,fiber,0
C007889,13,65.29,891.94,5,1,53,month-to-month,credit_card,fiber,0
C006607,72,59.31,4284.12,5,1,36,month-to-month,electronic_check,dsl,0
C009194,16,110.04,1761.15,3,0,86,one-year,credit_card,dsl,0
C008247,28,42.88,1203.25,1,0,74,month-to-month,electronic_check,none,0
C001392,71,51.89,3685.52,1,0,40,one-year,electronic_check,fiber,0
C001921,39,99.1,4009.06,4,1,62,two-year,mailed_check,dsl,0
C007018,34,78.48,2617.75,5,0,14,month-to-month,bank_transfer,fiber,0
C003621,17,80.11,1372.22,5,0,79,month-to-month,bank_transfer,dsl,0
C004848,12,57.85,761.53,4,0,67,month-to-month,electronic_check,dsl,0
C002291,24,46.71,1091.62,4,0,18,month-to-month,bank_transfer,dsl,0
C002133,29,62.24,1872.66,1,1,85,two-year,credit_card,fiber,0
C000550,58,48.79,2818.01,1,0,7,two-year,electronic_check,fiber,0
C001740,32,79.86,2622.8,5,0,74,month-to-month,electronic_check,fiber,0
C005289,21,32.58,714.45,3,0,29,two-year,electronic_check,none,0
C001817,19,39.01,712.82,2,0,16,one-year,electronic_check,none,0
C004698,22,35.32,921.5,3,1,82,month-to-month,mailed_check,fiber,0
C005181,56,80.96,4558.52,3,0,6,month-to-month,credit_card,fiber,0
C003018,44,53.1,2384.55,3,0,62,month-to-month,mailed_check,dsl,0
C000017,10,68.67,778.92,3,1,81,one-year,electronic_check,fiber,1
C001770,25,54.85,1336.86,4,0,20,two-year,credit_card,fiber,0
C001888,5,80.86,470.24,2,1,80,one-year,bank_transfer,dsl,0
C002152,62,119.93,7450.88,4,0,0,month-to-month,mailed_check,fiber,0
C001642,33,40.61,1338.93,4,0,15,two-year,electronic_check,dsl,0
C007846,20,62.73,1219.99,3,0,10,two-year,bank_transfer,fiber,0
C004193,3,45.85,124.24,1,2,14,month-to-month,credit_card,none,0
C009432,62,100.52,6188.56,5,0,73,month-to-month,mailed_check,fiber,0
C008898,53,59.08,3132.72,3,1,14,two-year,bank_transfer,dsl,0
C000533,21,54.68,1185.86,3,0,28,month-to-month,mailed_check,fiber,0
C000132,7,41.95,267.5,2,0,56,month-to-month,credit_card,dsl,0
C007722,59,22.51,1322.86,3,1,23,month-to-month,electronic_check,none,0
C008458,30,78.38,2398.51,2,0,11,month-to-month,bank_transfer,none,0
C000964,69,89.44,6233.16,2,0,5,month-to-month,mailed_check,dsl,0
C008719,54,28.87,1501.38,1,0,67,two-year,mailed_check,none,0
C006412,7,101.96,680.12,1,0,51,two-year,credit_card,fiber,1
C008285,3,85.3,324.42,2,0,48,month-to-month,electronic_check,dsl,0
C007853,39,44.62,1740.99,3,0,65,month-to-month,credit_card,none,0
C001095,6,57.45,388.55,4,0,56,month-to-month,bank_transfer,dsl,0
C006929,55,103.34,5595.02,1,0,57,two-year,mailed_check,fiber,0
C009254,63,110.8,6914.78,4,0,62,one-year,bank_transfer,none,0
C001561,19,55.27,1079.54,5,0,13,month-to-month,bank_transfer,fiber,0
C001670,55,56.75,3171.99,5,1,20,month-to-month,credit_card,dsl,0
C006087,33,79.04,2501.53,5,0,86,one-year,electronic_check,fiber,0
C006669,27,86.95,2388.25,3,1,29,month-to-month,bank_transfer,dsl,0
C005933,24,70.53,1602.78,5,0,13,month-to-month,credit_card,fiber,0
C008829,19,20.9,445.84,1,0,67,month-to-month,bank_transfer,fiber,0
C007945,38,67.52,2569.78,2,0,28,one-year,mailed_check,fiber,0
C003508,5,114.63,556.89,2,0,81,month-to-month,electronic_check,dsl,0
C002002,29,79.87,2300.71,1,0,39,one-year,electronic_check,dsl,0
C005866,52,23.32,1226.29,1,1,81,month-to-month,credit_card,fiber,0
C000168,25,32.42,848.02,1,0,50,month-to-month,credit_card,dsl,0
C002588,70,81.8,5782.91,5,1,3,one-year,credit_card,dsl,0
C005905,11,26.62,297.82,1,1,45,month-to-month,bank_transfer,fiber,0
C009529,32,35.35,1112.81,4,0,20,month-to-month,credit_card,fiber,0
C006384,18,53.36,1001.44,4,0,59,month-to-month,electronic_check,fiber,0
C007824,59,85.69,4969.41,4,0,42,month-to-month,bank_transfer,dsl,0
C009779,72,20.56,1476.02,4,0,70,month-to-month,bank_transfer,fiber,0
C004629,26,86.12,2344.49,5,1,22,month-to-month,electronic_check,dsl,1
C008560,70,22.25,1534.07,5,0,10,month-to-month,credit_card,fiber,0
C009291,72,61.56,4508.26,4,1,36,month-to-month,electronic_check,fiber,0
C006874,32,71.08,2224.16,4,0,29,two-year,bank_transfer,fiber,0
C006521,6,25.5,206.15,1,0,39,two-year,mailed_check,dsl,0
C008979,39,110.88,4317.57,2,0,72,one-year,mailed_check,dsl,0
C006647,58,54.97,3149.56,1,1,24,one-year,electronic_check,none,0
C009825,28,96.54,2746.53,1,0,48,month-to-month,mailed_check,dsl,0
C000210,19,65.12,1237.13,3,0,26,two-year,credit_card,fiber,0
C005278,28,24.63,732.05,3,0,72,month-to-month,mailed_check,fiber,0
C001919,39,79.46,3051.1,5,0,50,month-to-month,bank_transfer,fiber,0
C000718,17,29.83,479.48,1,0,28,one-year,mailed_check,dsl,0
C004868,67,36.62,2443.67,2,0,6,one-year,credit_card,fiber,0
C007834,67,47.11,3076.47,3,0,77,one-year,electronic_check,dsl,0
C001298,39,47.89,1863.74,2,0,86,month-to-month,electronic_check,fiber,0
C009193,32,109.47,3507.78,4,0,87,one-year,bank_transfer,fiber,1
C004617,44,27.1,1263.69,3,0,52,two-year,electronic_check,dsl,0
C003128,37,80.88,2995.62,1,1,71,one-year,bank_transfer,dsl,0
C009795,37,84.98,3170.96,3,0,77,month-to-month,credit_card,dsl,0
C003979,11,82.51,869.76,2,0,2,two-year,electronic_check,fiber,0
C009924,5,30.5,146.43,1,1,70,month-to-month,credit_card,dsl,0
C008317,33,53.24,1774.9,3,1,54,month-to-month,mailed_check,none,0
C004393,5,41.12,208.32,5,0,50,two-year,bank_transfer,fiber,0
C001287,17,116.86,1941.45,3,0,34,month-to-month,mailed_check,fiber,0
C004355,60,51.06,2968.08,4,1,11,month-to-month,credit_card,dsl,0
C007013,36,26.04,879.02,3,0,37,month-to-month,mailed_check,fiber,0
C003885,30,35.3,1095.97,5,1,78,month-to-month,electronic_check,none,0
C005749,9,35.95,352.01,3,0,0,month-to-month,mailed_check,fiber,0
C009169,49,97.75,4789.47,3,2,4,month-to-month,credit_card,dsl,0
C002407,52,77.56,4026.28,3,1,11,one-year,bank_transfer,dsl,0
C002013,67,91.81,6237.73,5,1,43,one-year,credit_card,dsl,0
C005153,51,54.01,2754.82,3,0,75,month-to-month,bank_transfer,fiber,0
C008551,4,98.74,446.09,3,1,71,month-to-month,electronic_check,dsl,0
C004376,23,119.88,2680.74,4,1,23,one-year,bank_transfer,fiber,0
C008822,47,50.41,2361.76,3,0,83,month-to-month,electronic_check,dsl,0
C004273,23,82.13,1902.9,5,1,38,one-year,credit_card,fiber,0
C005825,39,84.9,3368.1,5,0,75,two-year,credit_card,none,0
C006699,29,101.29,2918.52,4,0,25,month-to-month,credit_card,fiber,0
C007243,20,102.26,2104.08,5,0,63,month-to-month,electronic_check,fiber,0
C000449,21,64.56,1317.55,2,1,62,two-year,electronic_check,fiber,0
C002227,68,51.93,3579.93,1,0,56,month-to-month,mailed_check,fiber,0
C005756,24,103.97,2539.34,5,0,39,two-year,bank_transfer,fiber,0
C000810,4,71.38,221.19,3,1,48,month-to-month,bank_transfer,fiber,0
C004180,48,62.7,2935.09,1,0,14,month-to-month,mailed_check,dsl,0
C009000,33,77.73,2608.3,3,0,66,month-to-month,electronic_check,dsl,0
C005438,31,111.8,3441.17,1,0,67,month-to-month,bank_transfer,fiber,1
C007533,37,67.13,2494.67,2,0,56,month-to-month,bank_transfer,dsl,0
C006369,5,101.29,580.57,5,0,29,month-to-month,credit_card,none,0
C008416,39,108.09,4170.02,1,0,2,one-year,credit_card,fiber,0
C001477,29,62.36,1800.4,5,0,40,two-year,bank_transfer,fiber,0
C001790,43,57.48,2526.55,2,2,58,two-year,mailed_check,fiber,0
C002008,57,20.13,1210.99,2,1,84,one-year,mailed_check,dsl,0
C000682,70,37.33,2641.12,4,1,25,one-year,electronic_check,dsl,0
C002816,49,75.41,3740.29,5,0,36,two-year,credit_card,dsl,0
C009431,14,88.96,1286.58,3,0,38,two-year,credit_card,dsl,0
C003774,31,87.58,2736.35,4,0,9,two-year,electronic_check,dsl,0
C006495,58,56.33,3219.71,3,0,66,month-to-month,electronic_check,dsl,0
C008878,25,98.06,2338.37,4,0,63,two-year,bank_transfer,dsl,0
C007361,54,73.14,3947.92,2,0,8,one-year,bank_transfer,dsl,0
C008366,25,60.34,1473.29,2,0,13,month-to-month,bank_transfer,dsl,0
C007474,35,79.69,2715.05,2,0,86,month-to-month,bank_transfer,fiber,0
C000046,33,42.97,1434.39,4,0,27,one-year,credit_card,dsl,0
C000030,33,20.75,692.57,4,0,9,one-year,bank_transfer,fiber,0
C008250,45,96.15,4313.75,1,0,88,two-year,bank_transfer,dsl,0
C006935,22,84.32,1880.2,5,0,69,two-year,electronic_check,none,0
C001468,56,115.4,6456.58,5,0,55,one-year,credit_card,fiber,0
C001665,29,91.56,2558.29,3,0,44,month-to-month,credit_card,none,0
C001416,46,64.98,3002.76,5,0,73,one-year,electronic_check,dsl,0
C006480,48,82.38,3901.36,2,0,10,one-year,bank_transfer,none,0
C004852,8,56.04,445.53,5,0,19,month-to-month,credit_card,dsl,0
C002470,65,37.73,2459.28,3,1,76,month-to-month,bank_transfer,dsl,0
C004373,59,116.87,6962.87,5,1,48,month-to-month,mailed_check,fiber,0
C008524,32,46.17,1503.41,1,1,29,two-year,mailed_check,fiber,0
C000429,52,80.1,4143.92,2,0,42,two-year,bank_transfer,dsl,0
C005244,26,51.36,1374.7,3,0,23,month-to-month,credit_card,fiber,0
C002119,51,85.19,4461.99,2,1,83,month-to-month,mailed_check,dsl,0
C000385,9,97.91,914.08,2,0,35,two-year,mailed_check,dsl,0
C001945,9,97.39,842.19,1,0,70,month-to-month,electronic_check,dsl,1
C004224,57,24.9,1359.7,4,3,21,month-to-month,mailed_check,dsl,0
C000473,34,40.77,1402.95,3,2,41,month-to-month,credit_card,dsl,0
C002129,24,50.46,1228.73,2,0,58,month-to-month,credit_card,fiber,0
C006556,11,40.41,488.13,3,0,82,month-to-month,mailed_check,fiber,1
C006998,30,101.93,3056.66,1,0,67,one-year,mailed_check,dsl,0
C001055,72,23.82,1721.27,1,0,26,month-to-month,mailed_check,fiber,0
C003274,18,46.69,828.42,4,0,65,month-to-month,bank_transfer,none,0
C004961,37,65.05,2485.97,5,0,35,one-year,bank_transfer,fiber,0
C005363,62,87.96,5450.62,4,1,23,month-to-month,credit_card,dsl,0
C005816,30,94.43,2817.24,2,0,48,month-to-month,electronic_check,fiber,0
C000811,64,27.47,1770.5,4,0,77,two-year,bank_transfer,none,0
C004573,64,91.81,5845.48,3,0,72,one-year,bank_transfer,fiber,0
C006137,53,110.63,5864.87,1,0,34,month-to-month,credit_card,fiber,0
C002388,69,23.45,1649.73,4,0,36,month-to-month,bank_transfer,fiber,0
C009648,71,109.34,7816.78,5,1,83,one-year,credit_card,dsl,0
C006225,52,44.83,2349.91,2,1,56,month-to-month,bank_transfer,dsl,0
C000111,57,81.21,4639.37,4,0,84,two-year,credit_card,fiber,0
C008909,39,56.5,2218.2,4,0,51,month-to-month,credit_card,none,0
C001745,71,29.84,2151.66,2,0,72,month-to-month,mailed_check,fiber,0
C007851,41,117.19,4721.09,2,0,86,one-year,electronic_check,fiber,0
C001452,4,69.08,182.68,2,0,51,month-to-month,electronic_check,fiber,0
C000319,56,52.81,2954.89,1,0,48,month-to-month,electronic_check,fiber,0
C008593,33,32.49,1081.22,2,0,61,two-year,mailed_check,dsl,0
C003333,62,78.46,4922.54,1,0,85,month-to-month,mailed_check,none,0
C001922,60,62.01,3595.39,1,0,81,one-year,mailed_check,none,0
C005865,41,46.76,1966.1,4,0,74,month-to-month,mailed_check,fiber,0
C009528,12,41.79,532.05,4,0,5,month-to-month,mailed_check,fiber,0
C003685,12,32.74,344.19,1,0,18,one-year,bank_transfer,dsl,0
C004275,56,24.5,1401.47,4,1,48,one-year,mailed_check,fiber,0
C004889,35,111.51,3913.47,1,0,39,month-to-month,mailed_check,none,1
C005225,36,92.44,3304.81,1,0,54,one-year,electronic_check,fiber,0
C007472,16,41.61,607.32,1,1,18,two-year,electronic_check,fiber,0
C003605,10,61.89,595.99,2,0,16,one-year,mailed_check,fiber,0
C001052,37,104.91,3894.9,4,1,82,two-year,bank_transfer,none,0
C004156,51,66.16,3366.77,5,0,21,one-year,bank_transfer,dsl,0
C009676,59,77.67,4540.6,5,0,6,two-year,credit_card,fiber,0
C000099,11,106.18,1156.61,4,0,62,two-year,bank_transfer,fiber,0
C007508,46,105.45,4916.76,2,0,79,one-year,bank_transfer,dsl,0
C001456,71,67.2,4669.33,4,1,50,month-to-month,bank_transfer,fiber,0
C007688,4,34.58,231.8,4,0,84,one-year,bank_transfer,none,0
C004004,58,20.89,1267.21,5,1,3,one-year,mailed_check,fiber,0
C006866,33,55.15,1865.09,1,0,48,month-to-month,electronic_check,dsl,0
C004509,70,27.32,1942.16,1,0,34,month-to-month,mailed_check,dsl,0
C003299,58,54.45,3081.43,4,1,54,two-year,electronic_check,dsl,0
C003799,4,60.88,263.28,2,0,23,one-year,bank_transfer,dsl,0
C004281,65,119.19,7738.74,3,0,28,month-to-month,bank_transfer,dsl,0
C009051,41,103.62,4246.39,2,0,11,month-to-month,electronic_check,fiber,1
C006462,18,85.27,1525.99,1,0,30,two-year,electronic_check,fiber,0
C007912,15,48.98,740.58,1,0,61,month-to-month,bank_transfer,none,0
C001414,43,73.43,3157.03,1,0,78,month-to-month,credit_card,fiber,0
C000540,52,116.18,5984.19,4,0,53,month-to-month,mailed_check,none,0
C005815,5,27.16,152.61,5,1,39,two-year,credit_card,dsl,0
C008199,66,60.93,4046.79,2,0,67,one-year,bank_transfer,fiber,0
C003680,52,33.58,1739.52,3,0,46,month-to-month,bank_transfer,fiber,0
C000754,40,28.59,1175.16,2,1,62,month-to-month,credit_card,fiber,0
C004196,40,76.54,2995.92,4,0,44,month-to-month,mailed_check,fiber,0
C002650,64,101.98,6461.9,1,0,59,one-year,bank_transfer,dsl,0
C004522,39,23.18,942.31,1,0,27,one-year,mailed_check,dsl,0
C009519,68,81.94,5647.02,1,0,79,month-to-month,electronic_check,none,0
C003118,2,59.71,111.53,5,0,11,one-year,bank_transfer,fiber,0
C003728,25,32.59,910.21,1,0,15,month-to-month,credit_card,fiber,0
C003886,6,24.78,270.33,5,0,67,month-to-month,mailed_check,fiber,0
C007107,38,30.34,1170.11,1,1,7,two-year,electronic_check,fiber,0
C008068,59,25.87,1594.37,2,0,4,month-to-month,electronic_check,dsl,0
C007325,65,38.06,2492.27,3,1,26,month-to-month,credit_card,fiber,0
C008483,60,34.82,2057.59,3,0,16,two-year,bank_transfer,fiber,0
